sim,team,conference,gp,wins,losses,ot_losses,points,goals_for,goals_against,goal_differential,playoffs,second_round,third_round,final,champion
1,COL,West,82,53,29,8,114,331,257,74,1,0,0,0,0
1,EDM,West,82,49,33,10,108,268,228,40,1,1,0,0,0
1,BOS,East,82,47,35,14,108,236,217,19,1,1,0,0,0
1,STL,West,82,49,33,6,104,292,243,49,1,0,0,0,0
1,NSH,West,82,44,38,15,103,281,253,28,1,1,0,0,0
1,NYI,East,82,44,38,13,101,273,238,35,1,0,0,0,0
1,NYR,East,82,46,36,7,99,259,261,-2,1,1,0,0,0
1,CAR,East,82,45,37,9,99,294,289,5,1,0,0,0,0
1,NJD,East,82,44,38,10,98,256,242,14,1,1,1,0,0
1,PHI,East,82,42,40,13,97,266,267,-1,1,0,0,0,0
1,LAK,West,82,40,42,17,97,233,235,-2,1,0,0,0,0
1,TOR,East,82,44,38,8,96,248,247,1,1,1,1,1,0
1,FLA,East,82,43,39,9,95,273,266,7,1,0,0,0,0
1,PIT,East,82,43,39,8,94,263,274,-11,0,0,0,0,0
1,DAL,West,82,43,39,8,94,252,257,-5,1,1,1,1,1
1,MIN,West,82,41,41,11,93,272,266,6,1,0,0,0,0
1,VGK,West,82,41,41,11,93,264,255,9,1,1,1,0,0
1,TBL,East,82,41,41,10,92,270,263,7,0,0,0,0,0
1,WSH,East,82,41,41,10,92,247,255,-8,0,0,0,0,0
1,MTL,East,82,38,44,16,92,238,263,-25,0,0,0,0,0
1,VAN,West,82,41,41,9,91,229,247,-18,0,0,0,0,0
1,SEA,West,82,40,42,11,91,256,278,-22,0,0,0,0,0
1,SJS,West,82,40,42,9,89,258,270,-12,0,0,0,0,0
1,UTA,West,82,39,43,11,89,274,263,11,0,0,0,0,0
1,CBJ,East,82,38,44,13,89,254,259,-5,0,0,0,0,0
1,ANA,West,82,39,43,10,88,252,261,-9,0,0,0,0,0
1,OTT,East,82,39,43,10,88,249,274,-25,0,0,0,0,0
1,DET,East,82,37,45,11,85,236,231,5,0,0,0,0,0
1,BUF,East,82,36,46,10,82,248,278,-30,0,0,0,0,0
1,CGY,West,82,33,49,14,80,233,255,-22,0,0,0,0,0
1,WPG,West,82,33,49,10,76,255,281,-26,0,0,0,0,0
1,CHI,West,82,19,63,17,55,192,279,-87,0,0,0,0,0
2,NYR,East,82,51,31,5,107,259,268,-9,1,1,1,0,0
2,CAR,East,82,50,32,7,107,302,245,57,1,1,0,0,0
2,MIN,West,82,50,32,7,107,272,239,33,1,1,0,0,0
2,NSH,West,82,47,35,11,105,281,243,38,1,1,0,0,0
2,FLA,East,82,47,35,10,104,280,268,12,1,0,0,0,0
2,PIT,East,82,46,36,10,102,274,240,34,1,1,1,1,0
2,STL,West,82,47,35,7,101,269,249,20,1,0,0,0,0
2,COL,West,82,45,37,11,101,292,270,22,1,1,1,1,1
2,PHI,East,82,47,35,5,99,264,249,15,1,0,0,0,0
2,UTA,West,82,45,37,6,96,276,272,4,1,0,0,0,0
2,TBL,East,82,44,38,8,96,272,273,-1,1,1,0,0,0
2,CBJ,East,82,43,39,10,96,271,249,22,1,0,0,0,0
2,SJS,West,82,43,39,10,96,264,257,7,1,1,1,0,0
2,WSH,East,82,40,42,16,96,267,271,-4,1,0,0,0,0
2,VAN,West,82,42,40,11,95,227,216,11,1,0,0,0,0
2,DET,East,82,41,41,10,92,244,243,1,0,0,0,0,0
2,NJD,East,82,41,41,10,92,242,238,4,0,0,0,0,0
2,DAL,West,82,41,41,8,90,274,288,-14,1,0,0,0,0
2,CGY,West,82,40,42,10,90,263,248,15,0,0,0,0,0
2,OTT,East,82,39,43,12,90,242,248,-6,0,0,0,0,0
2,VGK,West,82,38,44,12,88,292,263,29,0,0,0,0,0
2,SEA,West,82,38,44,10,86,241,260,-19,0,0,0,0,0
2,EDM,West,82,38,44,10,86,234,276,-42,0,0,0,0,0
2,BUF,East,82,37,45,12,86,251,258,-7,0,0,0,0,0
2,NYI,East,82,36,46,13,85,258,288,-30,0,0,0,0,0
2,MTL,East,82,36,46,12,84,244,265,-21,0,0,0,0,0
2,LAK,West,82,35,47,12,82,266,275,-9,0,0,0,0,0
2,ANA,West,82,34,48,12,80,224,265,-41,0,0,0,0,0
2,WPG,West,82,33,49,14,80,263,266,-3,0,0,0,0,0
2,BOS,East,82,34,48,11,79,237,273,-36,0,0,0,0,0
2,CHI,West,82,32,50,14,78,209,267,-58,0,0,0,0,0
2,TOR,East,82,32,50,13,77,233,257,-24,0,0,0,0,0
3,VGK,West,82,55,27,5,115,288,243,45,1,1,1,1,1
3,PIT,East,82,51,31,8,110,293,237,56,1,1,1,1,0
3,NSH,West,82,49,33,8,106,297,249,48,1,0,0,0,0
3,EDM,West,82,48,34,7,103,299,255,44,1,1,1,0,0
3,CAR,East,82,47,35,9,103,298,261,37,1,1,1,0,0
3,ANA,West,82,44,38,13,101,275,262,13,1,1,0,0,0
3,DAL,West,82,46,36,7,99,295,261,34,1,0,0,0,0
3,OTT,East,82,44,38,11,99,254,241,13,1,0,0,0,0
3,STL,West,82,46,36,6,98,290,253,37,1,0,0,0,0
3,NYR,East,82,45,37,8,98,268,247,21,1,0,0,0,0
3,FLA,East,82,44,38,9,97,290,271,19,1,1,0,0,0
3,WPG,West,82,44,38,9,97,242,239,3,1,1,0,0,0
3,BOS,East,82,45,37,6,96,250,249,1,1,1,0,0,0
3,COL,West,82,44,38,6,94,322,295,27,1,0,0,0,0
3,BUF,East,82,43,39,8,94,258,263,-5,1,0,0,0,0
3,MIN,West,82,41,41,12,94,255,260,-5,0,0,0,0,0
3,CGY,West,82,43,39,6,92,246,247,-1,0,0,0,0,0
3,NYI,East,82,40,42,12,92,261,251,10,1,0,0,0,0
3,PHI,East,82,40,42,11,91,261,257,4,0,0,0,0,0
3,UTA,West,82,41,41,8,90,247,256,-9,0,0,0,0,0
3,TBL,East,82,40,42,10,90,261,268,-7,0,0,0,0,0
3,DET,East,82,37,45,14,88,253,255,-2,0,0,0,0,0
3,CBJ,East,82,35,47,18,88,268,265,3,0,0,0,0,0
3,MTL,East,82,34,48,15,83,241,274,-33,0,0,0,0,0
3,LAK,West,82,36,46,9,81,223,268,-45,0,0,0,0,0
3,NJD,East,82,36,46,8,80,242,290,-48,0,0,0,0,0
3,WSH,East,82,35,47,10,80,240,268,-28,0,0,0,0,0
3,TOR,East,82,35,47,9,79,228,248,-20,0,0,0,0,0
3,CHI,West,82,33,49,9,75,219,289,-70,0,0,0,0,0
3,SJS,West,82,32,50,11,75,238,299,-61,0,0,0,0,0
3,SEA,West,82,32,50,10,74,250,288,-38,0,0,0,0,0
3,VAN,West,82,27,55,18,72,206,249,-43,0,0,0,0,0
4,CAR,East,82,54,28,12,120,319,232,87,1,0,0,0,0
4,COL,West,82,48,34,11,107,291,261,30,1,1,0,0,0
4,TBL,East,82,47,35,9,103,281,242,39,1,1,0,0,0
4,STL,West,82,45,37,13,103,293,266,27,1,1,1,1,1
4,EDM,West,82,45,37,12,102,268,253,15,1,1,0,0,0
4,UTA,West,82,44,38,14,102,263,234,29,1,0,0,0,0
4,MTL,East,82,46,36,9,101,262,253,9,1,1,0,0,0
4,NYR,East,82,47,35,5,99,261,260,1,1,1,1,0,0
4,DAL,West,82,45,37,9,99,265,245,20,1,1,1,0,0
4,DET,East,82,44,38,10,98,251,243,8,1,0,0,0,0
4,FLA,East,82,42,40,14,98,260,237,23,1,0,0,0,0
4,BOS,East,82,42,40,13,97,264,256,8,1,0,0,0,0
4,SJS,West,82,44,38,8,96,264,250,14,1,0,0,0,0
4,VGK,West,82,45,37,4,94,290,264,26,1,0,0,0,0
4,CBJ,East,82,42,40,10,94,272,255,17,1,1,1,1,0
4,WPG,West,82,41,41,11,93,250,245,5,1,0,0,0,0
4,OTT,East,82,41,41,10,92,259,277,-18,0,0,0,0,0
4,PIT,East,82,42,40,7,91,286,278,8,0,0,0,0,0
4,NJD,East,82,40,42,11,91,242,262,-20,0,0,0,0,0
4,TOR,East,82,41,41,7,89,266,254,12,0,0,0,0,0
4,PHI,East,82,41,41,7,89,258,268,-10,0,0,0,0,0
4,MIN,West,82,42,40,4,88,246,251,-5,0,0,0,0,0
4,WSH,East,82,36,46,15,87,229,258,-29,0,0,0,0,0
4,VAN,West,82,36,46,14,86,227,236,-9,0,0,0,0,0
4,BUF,East,82,37,45,8,82,244,274,-30,0,0,0,0,0
4,LAK,West,82,36,46,10,82,259,258,1,0,0,0,0,0
4,SEA,West,82,36,46,9,81,242,278,-36,0,0,0,0,0
4,NYI,East,82,36,46,8,80,241,280,-39,0,0,0,0,0
4,CGY,West,82,35,47,10,80,246,278,-32,0,0,0,0,0
4,NSH,West,82,33,49,12,78,252,290,-38,0,0,0,0,0
4,ANA,West,82,31,51,12,74,232,274,-42,0,0,0,0,0
4,CHI,West,82,28,54,14,70,176,247,-71,0,0,0,0,0
5,BOS,East,82,49,33,8,106,285,254,31,1,1,0,0,0
5,VGK,West,82,50,32,5,105,280,243,37,1,1,1,1,0
5,STL,West,82,48,34,9,105,270,247,23,1,1,0,0,0
5,MTL,East,82,46,36,13,105,251,234,17,1,0,0,0,0
5,ANA,West,82,46,36,10,102,271,237,34,1,1,1,0,0
5,COL,West,82,50,32,1,101,288,255,33,1,0,0,0,0
5,SJS,West,82,47,35,7,101,276,249,27,1,1,0,0,0
5,LAK,West,82,45,37,10,100,276,267,9,1,0,0,0,0
5,UTA,West,82,44,38,12,100,280,254,26,1,0,0,0,0
5,TOR,East,82,43,39,11,97,251,250,1,1,0,0,0,0
5,SEA,West,82,42,40,13,97,268,269,-1,1,0,0,0,0
5,DAL,West,82,43,39,10,96,245,256,-11,0,0,0,0,0
5,FLA,East,82,42,40,12,96,267,271,-4,1,1,0,0,0
5,NJD,East,82,41,41,13,95,276,255,21,1,0,0,0,0
5,PHI,East,82,41,41,13,95,257,251,6,1,1,1,0,0
5,CAR,East,82,44,38,6,94,294,261,33,1,1,1,1,1
5,TBL,East,82,43,39,8,94,296,261,35,1,0,0,0,0
5,PIT,East,82,43,39,7,93,286,277,9,0,0,0,0,0
5,WPG,West,82,42,40,7,91,263,256,7,0,0,0,0,0
5,NYR,East,82,42,40,7,91,256,247,9,0,0,0,0,0
5,EDM,West,82,38,44,10,86,275,281,-6,0,0,0,0,0
5,OTT,East,82,38,44,10,86,254,265,-11,0,0,0,0,0
5,NSH,West,82,37,45,12,86,259,271,-12,0,0,0,0,0
5,NYI,East,82,35,47,16,86,256,285,-29,0,0,0,0,0
5,VAN,West,82,38,44,8,84,233,277,-44,0,0,0,0,0
5,CBJ,East,82,36,46,11,83,255,268,-13,0,0,0,0,0
5,WSH,East,82,34,48,15,83,236,255,-19,0,0,0,0,0
5,BUF,East,82,35,47,11,81,256,290,-34,0,0,0,0,0
5,DET,East,82,37,45,6,80,252,265,-13,0,0,0,0,0
5,CGY,West,82,36,46,8,80,230,281,-51,0,0,0,0,0
5,CHI,West,82,30,52,11,71,206,269,-63,0,0,0,0,0
5,MIN,West,82,27,55,16,70,223,270,-47,0,0,0,0,0
6,COL,West,82,57,25,2,116,323,225,98,1,1,1,1,1
6,CAR,East,82,51,31,11,113,321,248,73,1,1,1,0,0
6,LAK,West,82,51,31,8,110,274,251,23,1,1,1,0,0
6,EDM,West,82,50,32,10,110,296,252,44,1,0,0,0,0
6,TBL,East,82,48,34,9,105,282,261,21,1,0,0,0,0
6,CBJ,East,82,48,34,8,104,242,221,21,1,0,0,0,0
6,WPG,West,82,48,34,7,103,280,253,27,1,1,0,0,0
6,PIT,East,82,46,36,9,101,268,256,12,1,1,1,1,0
6,UTA,West,82,44,38,10,98,257,231,26,1,0,0,0,0
6,FLA,East,82,43,39,12,98,266,265,1,1,0,0,0,0
6,SEA,West,82,43,39,12,98,250,270,-20,1,1,0,0,0
6,BUF,East,82,46,36,5,97,285,253,32,1,1,0,0,0
6,NSH,West,82,42,40,13,97,305,282,23,1,0,0,0,0
6,VGK,West,82,44,38,8,96,278,278,0,1,0,0,0,0
6,MTL,East,82,39,43,16,94,250,243,7,1,1,0,0,0
6,STL,West,82,42,40,8,92,239,268,-29,0,0,0,0,0
6,MIN,West,82,40,42,12,92,236,252,-16,0,0,0,0,0
6,PHI,East,82,42,40,7,91,272,270,2,1,0,0,0,0
6,DAL,West,82,40,42,11,91,271,287,-16,0,0,0,0,0
6,BOS,East,82,40,42,11,91,259,270,-11,0,0,0,0,0
6,ANA,West,82,35,47,21,91,272,253,19,0,0,0,0,0
6,NYI,East,82,37,45,11,85,249,261,-12,0,0,0,0,0
6,NJD,East,82,38,44,8,84,237,264,-27,0,0,0,0,0
6,CGY,West,82,35,47,14,84,243,276,-33,0,0,0,0,0
6,OTT,East,82,37,45,9,83,264,271,-7,0,0,0,0,0
6,DET,East,82,35,47,13,83,238,241,-3,0,0,0,0,0
6,WSH,East,82,32,50,17,81,231,256,-25,0,0,0,0,0
6,TOR,East,82,35,47,10,80,232,262,-30,0,0,0,0,0
6,VAN,West,82,31,51,16,78,235,270,-35,0,0,0,0,0
6,CHI,West,82,34,48,8,76,206,267,-61,0,0,0,0,0
6,NYR,East,82,31,51,12,74,241,287,-46,0,0,0,0,0
6,SJS,West,82,28,54,11,67,241,299,-58,0,0,0,0,0
7,CAR,East,82,52,30,7,111,309,259,50,1,1,0,0,0
7,PIT,East,82,51,31,7,109,323,263,60,1,1,0,0,0
7,SEA,West,82,52,30,4,108,270,230,40,1,1,0,0,0
7,MIN,West,82,50,32,7,107,270,234,36,1,0,0,0,0
7,FLA,East,82,46,36,12,104,299,269,30,1,1,1,0,0
7,STL,West,82,45,37,12,102,265,239,26,1,0,0,0,0
7,WPG,West,82,47,35,7,101,288,273,15,1,0,0,0,0
7,NYR,East,82,44,38,12,100,253,253,0,1,1,1,1,0
7,DAL,West,82,44,38,11,99,286,254,32,1,1,0,0,0
7,UTA,West,82,42,40,15,99,265,254,11,1,1,1,0,0
7,COL,West,82,46,36,6,98,275,273,2,1,1,1,1,1
7,TOR,East,82,45,37,7,97,292,268,24,1,0,0,0,0
7,LAK,West,82,43,39,10,96,261,272,-11,1,0,0,0,0
7,BUF,East,82,42,40,10,94,255,255,0,1,0,0,0,0
7,CHI,West,82,37,45,19,93,223,224,-1,0,0,0,0,0
7,VGK,West,82,43,39,6,92,258,260,-2,0,0,0,0,0
7,NYI,East,82,42,40,7,91,274,263,11,1,0,0,0,0
7,TBL,East,82,38,44,15,91,263,248,15,1,0,0,0,0
7,NJD,East,82,41,41,8,90,258,285,-27,0,0,0,0,0
7,CGY,West,82,40,42,10,90,228,245,-17,0,0,0,0,0
7,PHI,East,82,38,44,14,90,260,266,-6,0,0,0,0,0
7,SJS,West,82,40,42,9,89,273,255,18,0,0,0,0,0
7,NSH,West,82,37,45,13,87,245,265,-20,0,0,0,0,0
7,ANA,West,82,36,46,14,86,271,259,12,0,0,0,0,0
7,OTT,East,82,37,45,9,83,255,271,-16,0,0,0,0,0
7,WSH,East,82,35,47,12,82,233,263,-30,0,0,0,0,0
7,MTL,East,82,34,48,12,80,238,277,-39,0,0,0,0,0
7,BOS,East,82,36,46,7,79,227,269,-42,0,0,0,0,0
7,DET,East,82,34,48,10,78,230,276,-46,0,0,0,0,0
7,EDM,West,82,34,48,8,76,235,297,-62,0,0,0,0,0
7,VAN,West,82,32,50,12,76,231,259,-28,0,0,0,0,0
7,CBJ,East,82,29,53,18,76,233,268,-35,0,0,0,0,0
8,UTA,West,82,50,32,6,106,277,253,24,1,1,1,1,0
8,CBJ,East,82,48,34,10,106,274,225,49,1,1,0,0,0
8,EDM,West,82,49,33,7,105,279,256,23,1,1,1,0,0
8,MIN,West,82,49,33,6,104,305,251,54,1,0,0,0,0
8,CGY,West,82,45,37,13,103,263,230,33,1,1,0,0,0
8,PHI,East,82,49,33,4,102,254,261,-7,1,1,1,0,0
8,NYR,East,82,47,35,8,102,278,248,30,1,0,0,0,0
8,STL,West,82,46,36,10,102,273,245,28,1,0,0,0,0
8,PIT,East,82,45,37,9,99,285,275,10,1,1,0,0,0
8,NSH,West,82,42,40,13,97,285,255,30,1,1,0,0,0
8,NYI,East,82,45,37,6,96,259,242,17,1,0,0,0,0
8,BUF,East,82,44,38,8,96,257,272,-15,1,1,1,1,1
8,DAL,West,82,43,39,9,95,260,243,17,1,0,0,0,0
8,SEA,West,82,42,40,10,94,266,257,9,1,0,0,0,0
8,ANA,West,82,41,41,12,94,246,240,6,0,0,0,0,0
8,VGK,West,82,41,41,11,93,238,247,-9,0,0,0,0,0
8,DET,East,82,42,40,8,92,225,235,-10,1,0,0,0,0
8,COL,West,82,40,42,11,91,292,281,11,0,0,0,0,0
8,FLA,East,82,38,44,15,91,264,248,16,1,0,0,0,0
8,TBL,East,82,41,41,8,90,210,229,-19,0,0,0,0,0
8,BOS,East,82,40,42,10,90,244,266,-22,0,0,0,0,0
8,VAN,West,82,39,43,12,90,241,259,-18,0,0,0,0,0
8,LAK,West,82,40,42,8,88,272,270,2,0,0,0,0,0
8,CAR,East,82,38,44,12,88,272,271,1,0,0,0,0,0
8,MTL,East,82,38,44,10,86,231,265,-34,0,0,0,0,0
8,WPG,West,82,37,45,12,86,247,244,3,0,0,0,0,0
8,OTT,East,82,37,45,10,84,271,273,-2,0,0,0,0,0
8,NJD,East,82,36,46,11,83,223,236,-13,0,0,0,0,0
8,TOR,East,82,35,47,10,80,236,270,-34,0,0,0,0,0
8,SJS,West,82,33,49,10,76,215,262,-47,0,0,0,0,0
8,WSH,East,82,28,54,12,68,199,263,-64,0,0,0,0,0
8,CHI,West,82,24,58,15,63,207,276,-69,0,0,0,0,0
9,DAL,West,82,49,33,9,107,287,250,37,1,1,1,1,0
9,LAK,West,82,46,36,14,106,258,247,11,1,0,0,0,0
9,PIT,East,82,48,34,9,105,313,266,47,1,1,1,1,1
9,VGK,West,82,46,36,13,105,265,233,32,1,0,0,0,0
9,CAR,East,82,46,36,12,104,296,276,20,1,1,1,0,0
9,DET,East,82,46,36,11,103,279,248,31,1,1,0,0,0
9,TBL,East,82,46,36,8,100,304,254,50,1,0,0,0,0
9,CGY,West,82,45,37,9,99,255,253,2,1,1,0,0,0
9,SJS,West,82,43,39,13,99,254,232,22,1,0,0,0,0
9,OTT,East,82,45,37,8,98,274,270,4,1,1,0,0,0
9,MIN,West,82,44,38,10,98,264,260,4,1,1,1,0,0
9,NYI,East,82,44,38,9,97,259,262,-3,1,0,0,0,0
9,CBJ,East,82,44,38,8,96,267,258,9,1,0,0,0,0
9,MTL,East,82,42,40,12,96,264,266,-2,1,0,0,0,0
9,COL,West,82,43,39,9,95,288,265,23,1,1,0,0,0
9,UTA,West,82,41,41,13,95,269,280,-11,1,0,0,0,0
9,EDM,West,82,42,40,10,94,251,242,9,0,0,0,0,0
9,SEA,West,82,44,38,5,93,264,278,-14,0,0,0,0,0
9,WPG,West,82,40,42,13,93,257,238,19,0,0,0,0,0
9,NJD,East,82,40,42,12,92,260,247,13,0,0,0,0,0
9,PHI,East,82,39,43,13,91,258,267,-9,0,0,0,0,0
9,NSH,West,82,41,41,6,88,265,265,0,0,0,0,0,0
9,STL,West,82,37,45,14,88,232,259,-27,0,0,0,0,0
9,NYR,East,82,39,43,7,85,250,275,-25,0,0,0,0,0
9,TOR,East,82,38,44,9,85,230,239,-9,0,0,0,0,0
9,ANA,West,82,36,46,11,83,247,268,-21,0,0,0,0,0
9,FLA,East,82,35,47,12,82,249,280,-31,0,0,0,0,0
9,BOS,East,82,32,50,17,81,244,262,-18,0,0,0,0,0
9,VAN,West,82,37,45,6,80,203,255,-52,0,0,0,0,0
9,BUF,East,82,34,48,10,78,243,268,-25,0,0,0,0,0
9,WSH,East,82,31,51,14,76,244,286,-42,0,0,0,0,0
9,CHI,West,82,29,53,16,74,203,247,-44,0,0,0,0,0
10,COL,West,82,54,28,5,113,307,259,48,1,0,0,0,0
10,CAR,East,82,51,31,6,108,302,274,28,1,0,0,0,0
10,NYR,East,82,49,33,8,106,284,264,20,1,1,0,0,0
10,DAL,West,82,48,34,9,105,285,250,35,1,0,0,0,0
10,SJS,West,82,45,37,14,104,254,223,31,1,0,0,0,0
10,PIT,East,82,48,34,6,102,287,249,38,1,1,1,0,0
10,FLA,East,82,47,35,7,101,288,261,27,1,1,0,0,0
10,PHI,East,82,46,36,9,101,274,256,18,1,0,0,0,0
10,OTT,East,82,46,36,7,99,294,282,12,1,0,0,0,0
10,NSH,West,82,45,37,8,98,259,227,32,1,0,0,0,0
10,CBJ,East,82,43,39,10,96,247,247,0,1,0,0,0,0
10,UTA,West,82,45,37,4,94,272,258,14,1,1,0,0,0
10,STL,West,82,42,40,10,94,259,259,0,1,1,0,0,0
10,MTL,East,82,42,40,10,94,229,232,-3,1,1,1,1,1
10,CHI,West,82,41,41,11,93,231,236,-5,1,1,1,0,0
10,MIN,West,82,39,43,15,93,238,251,-13,1,1,1,1,0
10,TBL,East,82,42,40,8,92,278,282,-4,0,0,0,0,0
10,NYI,East,82,41,41,7,89,270,273,-3,0,0,0,0,0
10,NJD,East,82,40,42,7,87,289,266,23,0,0,0,0,0
10,CGY,West,82,37,45,13,87,234,249,-15,0,0,0,0,0
10,VGK,West,82,38,44,10,86,251,273,-22,0,0,0,0,0
10,TOR,East,82,38,44,9,85,272,293,-21,0,0,0,0,0
10,SEA,West,82,37,45,11,85,272,273,-1,0,0,0,0,0
10,LAK,West,82,37,45,11,85,248,253,-5,0,0,0,0,0
10,DET,East,82,35,47,15,85,234,275,-41,0,0,0,0,0
10,ANA,West,82,34,48,15,83,232,263,-31,0,0,0,0,0
10,VAN,West,82,35,47,12,82,219,248,-29,0,0,0,0,0
10,BOS,East,82,35,47,10,80,231,251,-20,0,0,0,0,0
10,WSH,East,82,32,50,15,79,242,268,-26,0,0,0,0,0
10,WPG,West,82,33,49,11,77,256,287,-31,0,0,0,0,0
10,BUF,East,82,33,49,9,75,221,256,-35,0,0,0,0,0
10,EDM,West,82,34,48,6,74,243,264,-21,0,0,0,0,0
11,COL,West,82,53,29,10,116,309,249,60,1,1,1,0,0
11,NSH,West,82,52,30,10,114,287,253,34,1,1,1,1,0
11,CAR,East,82,52,30,6,110,321,243,78,1,0,0,0,0
11,STL,West,82,51,31,6,108,301,255,46,1,1,0,0,0
11,ANA,West,82,47,35,11,105,277,249,28,1,0,0,0,0
11,EDM,West,82,45,37,15,105,285,269,16,1,1,0,0,0
11,PIT,East,82,47,35,9,103,266,228,38,1,1,1,0,0
11,NJD,East,82,42,40,15,99,253,248,5,1,1,0,0,0
11,VGK,West,82,44,38,10,98,248,252,-4,1,0,0,0,0
11,UTA,West,82,42,40,14,98,286,257,29,1,0,0,0,0
11,PHI,East,82,45,37,7,97,265,269,-4,1,0,0,0,0
11,SJS,West,82,41,41,13,95,254,259,-5,1,0,0,0,0
11,TBL,East,82,44,38,6,94,267,246,21,1,1,1,1,1
11,CBJ,East,82,42,40,9,93,255,246,9,1,0,0,0,0
11,NYR,East,82,42,40,9,93,253,269,-16,1,0,0,0,0
11,BOS,East,82,39,43,15,93,246,249,-3,1,1,0,0,0
11,DAL,West,82,44,38,4,92,255,249,6,0,0,0,0,0
11,SEA,West,82,39,43,14,92,253,251,2,0,0,0,0,0
11,OTT,East,82,39,43,13,91,281,263,18,0,0,0,0,0
11,LAK,West,82,40,42,10,90,259,262,-3,0,0,0,0,0
11,NYI,East,82,40,42,8,88,242,254,-12,0,0,0,0,0
11,WSH,East,82,39,43,10,88,228,251,-23,0,0,0,0,0
11,MTL,East,82,37,45,12,86,239,265,-26,0,0,0,0,0
11,FLA,East,82,39,43,7,85,244,259,-15,0,0,0,0,0
11,WPG,West,82,37,45,11,85,228,263,-35,0,0,0,0,0
11,CGY,West,82,35,47,13,83,233,255,-22,0,0,0,0,0
11,BUF,East,82,36,46,9,81,240,278,-38,0,0,0,0,0
11,MIN,West,82,34,48,13,81,251,279,-28,0,0,0,0,0
11,DET,East,82,34,48,13,81,241,252,-11,0,0,0,0,0
11,CHI,West,82,29,53,20,78,198,259,-61,0,0,0,0,0
11,VAN,West,82,33,49,11,77,227,252,-25,0,0,0,0,0
11,TOR,East,82,29,53,10,68,209,268,-59,0,0,0,0,0
12,EDM,West,82,50,32,10,110,255,254,1,1,1,0,0,0
12,VGK,West,82,52,30,5,109,312,249,63,1,0,0,0,0
12,NYI,East,82,51,31,6,108,274,246,28,1,1,0,0,0
12,DET,East,82,50,32,7,107,258,237,21,1,0,0,0,0
12,CAR,East,82,49,33,7,105,282,245,37,1,1,1,1,0
12,TBL,East,82,46,36,12,104,266,233,33,1,0,0,0,0
12,COL,West,82,45,37,12,102,290,257,33,1,1,1,1,1
12,PIT,East,82,46,36,9,101,279,253,26,1,1,0,0,0
12,PHI,East,82,44,38,13,101,261,239,22,1,0,0,0,0
12,OTT,East,82,47,35,5,99,286,253,33,1,1,1,0,0
12,WPG,West,82,45,37,8,98,248,249,-1,1,1,0,0,0
12,LAK,West,82,42,40,14,98,274,254,20,1,0,0,0,0
12,NSH,West,82,40,42,17,97,249,229,20,1,0,0,0,0
12,CBJ,East,82,41,41,13,95,243,262,-19,1,0,0,0,0
12,STL,West,82,43,39,7,93,257,258,-1,1,1,1,0,0
12,DAL,West,82,40,42,13,93,243,247,-4,1,0,0,0,0
12,SEA,West,82,40,42,13,93,236,239,-3,0,0,0,0,0
12,ANA,West,82,42,40,6,90,251,244,7,0,0,0,0,0
12,BOS,East,82,40,42,10,90,252,265,-13,0,0,0,0,0
12,MIN,West,82,38,44,14,90,276,270,6,0,0,0,0,0
12,BUF,East,82,41,41,7,89,240,258,-18,0,0,0,0,0
12,CGY,West,82,38,44,11,87,244,258,-14,0,0,0,0,0
12,VAN,West,82,37,45,13,87,229,239,-10,0,0,0,0,0
12,CHI,West,82,36,46,15,87,225,248,-23,0,0,0,0,0
12,SJS,West,82,39,43,7,85,240,249,-9,0,0,0,0,0
12,NJD,East,82,36,46,13,85,249,239,10,0,0,0,0,0
12,WSH,East,82,34,48,16,84,234,279,-45,0,0,0,0,0
12,FLA,East,82,37,45,5,79,256,297,-41,0,0,0,0,0
12,TOR,East,82,34,48,10,78,246,273,-27,0,0,0,0,0
12,UTA,West,82,32,50,10,74,242,274,-32,0,0,0,0,0
12,NYR,East,82,31,51,12,74,232,275,-43,0,0,0,0,0
12,MTL,East,82,26,56,20,72,201,258,-57,0,0,0,0,0
13,CAR,East,82,47,35,11,105,285,250,35,1,1,0,0,0
13,PHI,East,82,47,35,8,102,292,243,49,1,1,1,1,1
13,WPG,West,82,46,36,10,102,243,244,-1,1,1,0,0,0
13,SEA,West,82,46,36,10,102,236,245,-9,1,1,1,1,0
13,NYI,East,82,47,35,7,101,257,243,14,1,0,0,0,0
13,STL,West,82,46,36,9,101,279,234,45,1,1,0,0,0
13,TBL,East,82,44,38,12,100,255,247,8,1,1,0,0,0
13,PIT,East,82,46,36,7,99,301,265,36,1,0,0,0,0
13,OTT,East,82,44,38,10,98,259,249,10,1,1,1,0,0
13,CBJ,East,82,39,43,20,98,275,262,13,1,0,0,0,0
13,LAK,West,82,44,38,9,97,282,267,15,1,1,1,0,0
13,VGK,West,82,44,38,9,97,279,255,24,1,0,0,0,0
13,EDM,West,82,42,40,13,97,262,239,23,1,0,0,0,0
13,UTA,West,82,44,38,8,96,259,239,20,1,0,0,0,0
13,COL,West,82,46,36,3,95,296,258,38,1,0,0,0,0
13,NJD,East,82,44,38,7,95,256,240,16,1,0,0,0,0
13,ANA,West,82,42,40,11,95,258,275,-17,0,0,0,0,0
13,VAN,West,82,39,43,15,93,252,241,11,0,0,0,0,0
13,MIN,West,82,38,44,14,90,262,265,-3,0,0,0,0,0
13,DAL,West,82,42,40,5,89,264,250,14,0,0,0,0,0
13,DET,East,82,40,42,9,89,253,253,0,0,0,0,0,0
