sim,team,conference,gp,wins,losses,ot_losses,points,goals_for,goals_against,goal_differential,playoffs,second_round,third_round,final,champion
64,UTA,West,82,48,34,4,100,262,239,23,1,0,0,0,0
64,OTT,East,82,47,35,5,99,289,255,34,1,0,0,0,0
64,VGK,West,82,47,35,4,98,273,252,21,1,1,0,0,0
64,WPG,West,82,45,37,8,98,239,234,5,1,0,0,0,0
64,STL,West,82,47,35,2,96,276,241,35,1,1,0,0,0
64,SJS,West,82,46,36,4,96,225,208,17,1,0,0,0,0
64,PHI,East,82,45,37,5,95,268,236,32,1,1,0,0,0
64,CAR,East,82,45,37,3,93,287,263,24,1,1,1,0,0
64,FLA,East,82,44,38,5,93,274,258,16,1,0,0,0,0
64,MIN,West,82,45,37,2,92,249,239,10,1,0,0,0,0
64,NYR,East,82,43,39,5,91,273,262,11,1,0,0,0,0
64,NYI,East,82,42,40,7,91,245,247,-2,1,1,1,1,0
64,BUF,East,82,40,42,10,90,246,244,2,1,0,0,0,0
64,DAL,West,82,42,40,5,89,285,258,27,0,0,0,0,0
64,NJD,East,82,40,42,9,89,255,250,5,0,0,0,0,0
64,CGY,West,82,40,42,6,86,259,257,2,0,0,0,0,0
64,BOS,East,82,38,44,9,85,260,261,-1,0,0,0,0,0
64,TOR,East,82,39,43,5,83,240,274,-34,0,0,0,0,0
64,TBL,East,82,39,43,4,82,248,239,9,0,0,0,0,0
64,CBJ,East,82,39,43,4,82,239,256,-17,0,0,0,0,0
64,LAK,West,82,38,44,6,82,253,279,-26,0,0,0,0,0
64,MTL,East,82,38,44,5,81,258,266,-8,0,0,0,0,0
64,SEA,West,82,33,49,12,78,228,245,-17,0,0,0,0,0
64,ANA,West,82,35,47,7,77,245,272,-27,0,0,0,0,0
64,NSH,West,82,35,47,6,76,236,269,-33,0,0,0,0,0
64,WSH,East,82,35,47,5,75,237,289,-52,0,0,0,0,0
64,VAN,West,82,33,49,5,71,204,275,-71,0,0,0,0,0
64,DET,East,82,27,55,8,62,191,261,-70,0,0,0,0,0
64,CHI,West,82,24,58,10,58,236,307,-71,0,0,0,0,0
65,CAR,East,82,54,28,1,109,310,260,50,1,1,0,0,0
65,PIT,East,82,51,31,5,107,301,238,63,1,0,0,0,0
65,COL,West,82,50,32,4,104,297,256,41,1,1,1,1,1
65,VGK,West,82,47,35,7,101,282,248,34,1,1,0,0,0
65,UTA,West,82,47,35,6,100,269,231,38,1,1,1,0,0
65,OTT,East,82,46,36,8,100,248,248,0,1,1,1,1,0
65,LAK,West,82,47,35,5,99,259,259,0,1,0,0,0,0
65,ANA,West,82,45,37,8,98,263,254,9,1,1,0,0,0
65,CBJ,East,82,44,38,7,95,262,254,8,1,0,0,0,0
65,NSH,West,82,43,39,9,95,288,252,36,1,0,0,0,0
65,NYR,East,82,42,40,10,94,260,239,21,1,1,0,0,0
65,MTL,East,82,42,40,9,93,262,270,-8,1,0,0,0,0
65,STL,West,82,44,38,2,90,263,270,-7,1,0,0,0,0
65,FLA,East,82,42,40,6,90,245,254,-9,1,1,1,0,0
65,WSH,East,82,41,41,7,89,246,234,12,1,0,0,0,0
65,BOS,East,82,40,42,9,89,252,247,5,0,0,0,0,0
65,SEA,West,82,41,41,6,88,259,253,6,1,0,0,0,0
65,DAL,West,82,40,42,8,88,267,284,-17,0,0,0,0,0
65,TOR,East,82,39,43,10,88,230,247,-17,0,0,0,0,0
65,CGY,West,82,37,45,12,86,246,267,-21,0,0,0,0,0
65,EDM,West,82,42,40,0,84,260,255,5,0,0,0,0,0
65,DET,East,82,39,43,6,84,236,240,-4,0,0,0,0,0
65,WPG,West,82,37,45,10,84,248,270,-22,0,0,0,0,0
65,MIN,West,82,37,45,9,83,261,259,2,0,0,0,0,0
65,TBL,East,82,38,44,6,82,248,264,-16,0,0,0,0,0
65,NJD,East,82,37,45,7,81,239,262,-23,0,0,0,0,0
65,SJS,West,82,37,45,6,80,246,257,-11,0,0,0,0,0
65,PHI,East,82,37,45,4,78,242,271,-29,0,0,0,0,0
65,BUF,East,82,36,46,3,75,245,266,-21,0,0,0,0,0
65,CHI,West,82,33,49,9,75,214,243,-29,0,0,0,0,0
65,VAN,West,82,30,52,9,69,212,262,-50,0,0,0,0,0
65,NYI,East,82,27,55,8,62,240,286,-46,0,0,0,0,0
66,PIT,East,82,52,30,7,111,287,226,61,1,1,1,1,1
66,EDM,West,82,50,32,6,106,290,240,50,1,1,1,1,0
66,MIN,West,82,50,32,6,106,288,264,24,1,1,1,0,0
66,NYI,East,82,46,36,9,101,299,272,27,1,1,0,0,0
66,STL,West,82,46,36,8,100,260,248,12,1,0,0,0,0
66,COL,West,82,48,34,3,99,314,278,36,1,0,0,0,0
66,CAR,East,82,47,35,5,99,292,283,9,1,1,1,0,0
66,NSH,West,82,45,37,9,99,289,265,24,1,1,0,0,0
66,BOS,East,82,44,38,10,98,269,265,4,1,0,0,0,0
66,OTT,East,82,43,39,9,95,268,255,13,1,1,0,0,0
66,LAK,West,82,45,37,3,93,281,266,15,1,1,0,0,0
66,NYR,East,82,43,39,6,92,254,258,-4,1,0,0,0,0
66,SEA,West,82,43,39,6,92,250,241,9,1,0,0,0,0
66,ANA,West,82,44,38,3,91,222,230,-8,1,0,0,0,0
66,VGK,West,82,42,40,7,91,277,278,-1,0,0,0,0,0
66,MTL,East,82,43,39,4,90,268,290,-22,1,0,0,0,0
66,WPG,West,82,41,41,8,90,256,262,-6,0,0,0,0,0
66,CGY,West,82,41,41,8,90,255,264,-9,0,0,0,0,0
66,TBL,East,82,39,43,9,87,262,257,5,1,0,0,0,0
66,FLA,East,82,40,42,6,86,267,270,-3,0,0,0,0,0
66,UTA,West,82,40,42,6,86,264,246,18,0,0,0,0,0
66,NJD,East,82,39,43,8,86,258,264,-6,0,0,0,0,0
66,WSH,East,82,38,44,10,86,262,250,12,0,0,0,0,0
66,BUF,East,82,38,44,10,86,233,263,-30,0,0,0,0,0
66,CBJ,East,82,38,44,9,85,274,262,12,0,0,0,0,0
66,PHI,East,82,37,45,7,81,245,244,1,0,0,0,0,0
66,DET,East,82,36,46,7,79,220,260,-40,0,0,0,0,0
66,SJS,West,82,33,49,9,75,240,262,-22,0,0,0,0,0
66,TOR,East,82,33,49,5,71,236,277,-41,0,0,0,0,0
66,DAL,West,82,30,52,7,67,249,278,-29,0,0,0,0,0
66,VAN,West,82,30,52,7,67,227,286,-59,0,0,0,0,0
66,CHI,West,82,28,54,9,65,197,249,-52,0,0,0,0,0
67,CAR,East,82,51,31,4,106,275,251,24,1,1,0,0,0
67,MTL,East,82,48,34,5,101,274,257,17,1,1,0,0,0
67,EDM,West,82,48,34,5,101,265,249,16,1,1,1,1,1
67,CBJ,East,82,48,34,5,101,261,237,24,1,1,1,1,0
67,SEA,West,82,45,37,9,99,277,243,34,1,1,0,0,0
67,FLA,East,82,47,35,4,98,271,246,25,1,0,0,0,0
67,CGY,West,82,45,37,7,97,269,250,19,1,1,1,0,0
67,BOS,East,82,45,37,7,97,260,252,8,1,1,1,0,0
67,DAL,West,82,44,38,9,97,254,265,-11,1,1,0,0,0
67,PIT,East,82,43,39,7,93,257,278,-21,1,0,0,0,0
67,NSH,West,82,42,40,7,91,276,255,21,1,0,0,0,0
67,LAK,West,82,44,38,2,90,250,268,-18,1,0,0,0,0
67,DET,East,82,41,41,8,90,284,270,14,1,0,0,0,0
67,NYI,East,82,41,41,8,90,268,245,23,1,0,0,0,0
67,UTA,West,82,43,39,3,89,257,260,-3,1,0,0,0,0
67,COL,West,82,42,40,4,88,286,277,9,1,0,0,0,0
67,VGK,West,82,42,40,4,88,267,247,20,0,0,0,0,0
67,TBL,East,82,43,39,1,87,281,252,29,0,0,0,0,0
67,WSH,East,82,41,41,5,87,252,250,2,0,0,0,0,0
67,STL,West,82,41,41,3,85,254,265,-11,0,0,0,0,0
67,WPG,West,82,40,42,4,84,263,262,1,0,0,0,0,0
67,TOR,East,82,36,46,12,84,256,256,0,0,0,0,0,0
67,OTT,East,82,40,42,3,83,253,270,-17,0,0,0,0,0
67,PHI,East,82,37,45,7,81,263,269,-6,0,0,0,0,0
67,NYR,East,82,37,45,7,81,230,261,-31,0,0,0,0,0
67,SJS,West,82,37,45,6,80,252,259,-7,0,0,0,0,0
67,MIN,West,82,36,46,7,79,245,280,-35,0,0,0,0,0
67,NJD,East,82,34,48,11,79,264,276,-12,0,0,0,0,0
67,ANA,West,82,37,45,4,78,241,264,-23,0,0,0,0,0
67,VAN,West,82,32,50,11,75,228,260,-32,0,0,0,0,0
67,BUF,East,82,31,51,10,72,260,272,-12,0,0,0,0,0
67,CHI,West,82,31,51,6,68,199,246,-47,0,0,0,0,0
68,EDM,West,82,50,32,5,105,292,256,36,1,1,0,0,0
68,PIT,East,82,49,33,5,103,282,240,42,1,1,0,0,0
68,FLA,East,82,47,35,6,100,248,235,13,1,0,0,0,0
68,MIN,West,82,46,36,8,100,240,217,23,1,0,0,0,0
68,SJS,West,82,46,36,6,98,279,264,15,1,0,0,0,0
68,WPG,West,82,46,36,5,97,253,258,-5,1,1,0,0,0
68,TBL,East,82,45,37,7,97,254,224,30,1,1,0,0,0
68,NYR,East,82,47,35,2,96,287,258,29,1,1,1,0,0
68,NJD,East,82,46,36,4,96,256,228,28,1,0,0,0,0
68,VGK,West,82,44,38,7,95,293,254,39,1,0,0,0,0
68,COL,West,82,44,38,7,95,271,255,16,1,1,1,1,1
68,SEA,West,82,44,38,6,94,259,266,-7,1,1,1,0,0
68,PHI,East,82,43,39,8,94,261,248,13,1,0,0,0,0
68,CGY,West,82,42,40,10,94,235,244,-9,1,0,0,0,0
68,STL,West,82,44,38,5,93,281,263,18,0,0,0,0,0
68,CAR,East,82,43,39,7,93,270,260,10,1,1,1,1,0
68,CBJ,East,82,44,38,4,92,269,260,9,1,0,0,0,0
68,TOR,East,82,41,41,9,91,280,268,12,0,0,0,0,0
68,DAL,West,82,41,41,9,91,266,247,19,0,0,0,0,0
68,MTL,East,82,39,43,9,87,238,252,-14,0,0,0,0,0
68,DET,East,82,39,43,6,84,251,303,-52,0,0,0,0,0
68,NYI,East,82,38,44,6,82,238,250,-12,0,0,0,0,0
68,BUF,East,82,35,47,11,81,233,267,-34,0,0,0,0,0
68,OTT,East,82,36,46,8,80,263,290,-27,0,0,0,0,0
68,UTA,West,82,36,46,7,79,258,254,4,0,0,0,0,0
68,LAK,West,82,34,48,10,78,257,264,-7,0,0,0,0,0
68,ANA,West,82,37,45,3,77,237,272,-35,0,0,0,0,0
68,WSH,East,82,35,47,7,77,239,257,-18,0,0,0,0,0
68,BOS,East,82,33,49,11,77,218,254,-36,0,0,0,0,0
68,NSH,West,82,34,48,8,76,252,280,-28,0,0,0,0,0
68,VAN,West,82,33,49,7,73,227,263,-36,0,0,0,0,0
68,CHI,West,82,31,51,9,71,211,247,-36,0,0,0,0,0
69,FLA,East,82,52,30,6,110,287,252,35,1,1,1,0,0
69,EDM,West,82,51,31,5,107,280,243,37,1,0,0,0,0
69,TBL,East,82,46,36,9,101,257,237,20,1,1,1,1,0
69,OTT,East,82,46,36,8,100,270,239,31,1,0,0,0,0
69,NYR,East,82,48,34,0,96,289,239,50,1,0,0,0,0
69,STL,West,82,45,37,5,95,268,254,14,1,1,1,0,0
69,MTL,East,82,43,39,9,95,266,222,44,1,1,0,0,0
69,MIN,West,82,45,37,4,94,284,245,39,1,0,0,0,0
69,PIT,East,82,43,39,6,92,294,278,16,1,1,0,0,0
69,NSH,West,82,43,39,6,92,278,272,6,1,1,1,1,1
69,CAR,East,82,42,40,8,92,264,268,-4,1,0,0,0,0
69,UTA,West,82,41,41,9,91,269,278,-9,1,0,0,0,0
69,SEA,West,82,41,41,9,91,254,262,-8,1,1,0,0,0
69,COL,West,82,44,38,2,90,276,282,-6,1,0,0,0,0
69,DET,East,82,42,40,6,90,230,228,2,1,0,0,0,0
69,DAL,West,82,41,41,7,89,276,264,12,1,1,0,0,0
69,SJS,West,82,41,41,7,89,263,264,-1,0,0,0,0,0
69,NJD,East,82,41,41,7,89,249,240,9,0,0,0,0,0
69,PHI,East,82,40,42,8,88,258,273,-15,0,0,0,0,0
69,ANA,West,82,39,43,8,86,259,260,-1,0,0,0,0,0
69,VAN,West,82,38,44,10,86,247,260,-13,0,0,0,0,0
69,LAK,West,82,40,42,5,85,257,256,1,0,0,0,0,0
69,NYI,East,82,40,42,5,85,250,266,-16,0,0,0,0,0
69,TOR,East,82,39,43,4,82,222,252,-30,0,0,0,0,0
69,CHI,West,82,37,45,8,82,231,242,-11,0,0,0,0,0
69,CGY,West,82,36,46,6,78,237,278,-41,0,0,0,0,0
69,WSH,East,82,37,45,3,77,263,266,-3,0,0,0,0,0
69,BOS,East,82,36,46,5,77,227,266,-39,0,0,0,0,0
69,BUF,East,82,34,48,9,77,262,274,-12,0,0,0,0,0
69,CBJ,East,82,34,48,5,73,248,277,-29,0,0,0,0,0
69,WPG,West,82,34,48,3,71,210,283,-73,0,0,0,0,0
69,VGK,West,82,33,49,5,71,257,262,-5,0,0,0,0,0
70,CAR,East,82,55,27,6,116,306,253,53,1,0,0,0,0
70,COL,West,82,51,31,5,107,305,247,58,1,1,1,1,1
70,VGK,West,82,48,34,6,102,263,228,35,1,1,0,0,0
70,NSH,West,82,48,34,4,100,282,243,39,1,0,0,0,0
70,UTA,West,82,48,34,3,99,261,234,27,1,1,1,0,0
70,MIN,West,82,47,35,5,99,299,267,32,1,0,0,0,0
70,FLA,East,82,47,35,5,99,284,249,35,1,1,0,0,0
70,STL,West,82,46,36,7,99,303,256,47,1,1,0,0,0
70,EDM,West,82,46,36,6,98,276,244,32,1,0,0,0,0
70,MTL,East,82,45,37,7,97,242,234,8,1,0,0,0,0
70,WPG,West,82,44,38,9,97,270,243,27,1,0,0,0,0
70,BOS,East,82,43,39,11,97,289,260,29,1,1,0,0,0
70,CBJ,East,82,45,37,5,95,247,239,8,1,0,0,0,0
70,PHI,East,82,44,38,6,94,271,257,14,1,1,1,0,0
70,LAK,West,82,43,39,8,94,263,263,0,0,0,0,0,0
70,NYR,East,82,44,38,4,92,289,278,11,1,0,0,0,0
70,TBL,East,82,43,39,6,92,274,272,2,1,1,1,1,0
70,CGY,West,82,42,40,6,90,256,251,5,0,0,0,0,0
70,SEA,West,82,40,42,9,89,233,246,-13,0,0,0,0,0
70,SJS,West,82,39,43,9,87,245,242,3,0,0,0,0,0
70,PIT,East,82,40,42,6,86,251,258,-7,0,0,0,0,0
70,OTT,East,82,40,42,4,84,256,272,-16,0,0,0,0,0
70,TOR,East,82,38,44,8,84,242,247,-5,0,0,0,0,0
70,DAL,West,82,37,45,6,80,248,271,-23,0,0,0,0,0
70,NYI,East,82,37,45,4,78,244,265,-21,0,0,0,0,0
70,DET,East,82,33,49,12,78,268,280,-12,0,0,0,0,0
70,BUF,East,82,34,48,7,75,223,254,-31,0,0,0,0,0
70,NJD,East,82,36,46,2,74,224,253,-29,0,0,0,0,0
70,ANA,West,82,33,49,2,68,228,290,-62,0,0,0,0,0
70,VAN,West,82,28,54,7,63,236,303,-67,0,0,0,0,0
70,WSH,East,82,26,56,5,57,206,295,-89,0,0,0,0,0
70,CHI,West,82,22,60,11,55,198,288,-90,0,0,0,0,0
71,NJD,East,82,54,28,4,112,297,228,69,1,0,0,0,0
71,COL,West,82,52,30,6,110,293,237,56,1,1,1,1,1
71,NSH,West,82,53,29,2,108,275,251,24,1,1,0,0,0
71,SEA,West,82,49,33,7,105,268,223,45,1,0,0,0,0
71,CAR,East,82,47,35,7,101,314,261,53,1,1,1,1,0
71,EDM,West,82,47,35,5,99,281,255,26,1,1,1,0,0
71,VGK,West,82,46,36,6,98,306,254,52,1,0,0,0,0
71,CGY,West,82,46,36,5,97,232,223,9,1,1,0,0,0
71,ANA,West,82,43,39,10,96,251,249,2,1,0,0,0,0
71,FLA,East,82,44,38,7,95,260,268,-8,1,0,0,0,0
71,DAL,West,82,44,38,6,94,249,226,23,1,0,0,0,0
71,TBL,East,82,42,40,9,93,259,236,23,1,1,1,0,0
71,PIT,East,82,45,37,2,92,276,258,18,1,0,0,0,0
71,PHI,East,82,43,39,6,92,260,257,3,1,1,0,0,0
71,MTL,East,82,39,43,14,92,248,223,25,1,0,0,0,0
71,DET,East,82,40,42,10,90,240,268,-28,1,1,0,0,0
71,LAK,West,82,42,40,5,89,280,282,-2,0,0,0,0,0
71,UTA,West,82,41,41,5,87,284,266,18,0,0,0,0,0
71,NYI,East,82,39,43,9,87,235,255,-20,0,0,0,0,0
71,BUF,East,82,38,44,10,86,238,249,-11,0,0,0,0,0
71,SJS,West,82,41,41,3,85,224,257,-33,0,0,0,0,0
71,MIN,West,82,38,44,8,84,264,272,-8,0,0,0,0,0
71,STL,West,82,37,45,5,79,262,282,-20,0,0,0,0,0
71,OTT,East,82,36,46,7,79,264,285,-21,0,0,0,0,0
71,BOS,East,82,37,45,4,78,224,260,-36,0,0,0,0,0
71,TOR,East,82,35,47,8,78,246,268,-22,0,0,0,0,0
71,CBJ,East,82,34,48,8,76,229,265,-36,0,0,0,0,0
71,WPG,West,82,35,47,5,75,233,251,-18,0,0,0,0,0
71,WSH,East,82,34,48,6,74,231,266,-35,0,0,0,0,0
71,NYR,East,82,31,51,12,74,234,268,-34,0,0,0,0,0
71,VAN,West,82,31,51,6,68,211,257,-46,0,0,0,0,0
71,CHI,West,82,29,53,5,63,223,291,-68,0,0,0,0,0
72,TBL,East,82,55,27,6,116,281,232,49,1,0,0,0,0
72,CAR,East,82,53,29,4,110,294,255,39,1,0,0,0,0
72,STL,West,82,51,31,4,106,277,258,19,1,1,1,1,0
72,EDM,West,82,49,33,5,103,297,254,43,1,1,1,0,0
72,PIT,East,82,49,33,3,101,299,264,35,1,0,0,0,0
72,UTA,West,82,48,34,4,100,312,273,39,1,0,0,0,0
72,DET,East,82,42,40,14,98,247,231,16,1,1,0,0,0
72,DAL,West,82,46,36,5,97,271,247,24,1,1,0,0,0
72,TOR,East,82,42,40,10,94,247,259,-12,1,0,0,0,0
72,MTL,East,82,44,38,5,93,270,251,19,1,1,0,0,0
72,NJD,East,82,41,41,10,92,261,257,4,1,1,1,0,0
72,COL,West,82,44,38,3,91,297,273,24,1,0,0,0,0
72,LAK,West,82,44,38,3,91,262,256,6,1,1,0,0,0
72,CGY,West,82,43,39,5,91,260,234,26,1,0,0,0,0
72,NYR,East,82,42,40,5,89,263,290,-27,1,1,1,1,1
72,ANA,West,82,41,41,7,89,245,226,19,1,0,0,0,0
72,FLA,East,82,40,42,9,89,266,249,17,0,0,0,0,0
72,SJS,West,82,41,41,6,88,286,281,5,0,0,0,0,0
72,SEA,West,82,40,42,8,88,270,268,2,0,0,0,0,0
72,NYI,East,82,38,44,11,87,253,262,-9,0,0,0,0,0
72,PHI,East,82,39,43,8,86,254,277,-23,0,0,0,0,0
72,OTT,East,82,40,42,5,85,268,278,-10,0,0,0,0,0
72,CHI,West,82,38,44,8,84,211,244,-33,0,0,0,0,0
72,MIN,West,82,37,45,8,82,257,270,-13,0,0,0,0,0
72,NSH,West,82,36,46,10,82,234,263,-29,0,0,0,0,0
72,WPG,West,82,36,46,8,80,272,294,-22,0,0,0,0,0
72,WSH,East,82,35,47,8,78,264,293,-29,0,0,0,0,0
72,CBJ,East,82,34,48,10,78,289,285,4,0,0,0,0,0
72,VGK,West,82,36,46,4,76,241,270,-29,0,0,0,0,0
72,BOS,East,82,33,49,6,72,260,287,-27,0,0,0,0,0
72,VAN,West,82,26,56,12,64,208,255,-47,0,0,0,0,0
72,BUF,East,82,29,53,4,62,229,309,-80,0,0,0,0,0
73,COL,West,82,53,29,3,109,306,255,51,1,1,1,1,0
73,CAR,East,82,52,30,3,107,292,247,45,1,0,0,0,0
73,SJS,West,82,51,31,4,106,271,236,35,1,1,0,0,0
73,PIT,East,82,48,34,7,103,286,259,27,1,1,0,0,0
73,FLA,East,82,48,34,5,101,257,245,12,1,1,1,1,1
73,OTT,East,82,46,36,7,99,282,257,25,1,0,0,0,0
73,CGY,West,82,46,36,5,97,286,256,30,1,0,0,0,0
73,EDM,West,82,46,36,5,97,278,264,14,1,0,0,0,0
73,MIN,West,82,44,38,5,93,261,250,11,1,1,1,0,0
73,DAL,West,82,45,37,2,92,269,245,24,1,1,0,0,0
73,CBJ,East,82,43,39,6,92,282,267,15,1,1,0,0,0
73,NSH,West,82,42,40,7,91,279,262,17,1,0,0,0,0
73,TBL,East,82,41,41,8,90,275,271,4,1,0,0,0,0
73,UTA,West,82,42,40,5,89,270,292,-22,1,0,0,0,0
73,TOR,East,82,42,40,5,89,227,238,-11,1,0,0,0,0
73,NYR,East,82,41,41,7,89,253,259,-6,1,1,1,0,0
73,LAK,West,82,40,42,9,89,269,279,-10,0,0,0,0,0
73,VGK,West,82,40,42,8,88,273,256,17,0,0,0,0,0
73,PHI,East,82,41,41,4,86,263,276,-13,0,0,0,0,0
73,ANA,West,82,38,44,9,85,246,265,-19,0,0,0,0,0
73,STL,West,82,40,42,4,84,256,272,-16,0,0,0,0,0
73,WPG,West,82,39,43,6,84,245,256,-11,0,0,0,0,0
73,CHI,West,82,36,46,12,84,239,254,-15,0,0,0,0,0
73,NJD,East,82,38,44,7,83,268,280,-12,0,0,0,0,0
73,DET,East,82,39,43,4,82,237,257,-20,0,0,0,0,0
73,BOS,East,82,36,46,9,81,258,262,-4,0,0,0,0,0
73,NYI,East,82,36,46,7,79,247,258,-11,0,0,0,0,0
73,MTL,East,82,34,48,9,77,259,288,-29,0,0,0,0,0
73,SEA,West,82,36,46,4,76,262,293,-31,0,0,0,0,0
73,BUF,East,82,32,50,10,74,251,272,-21,0,0,0,0,0
73,WSH,East,82,28,54,12,68,236,281,-45,0,0,0,0,0
73,VAN,West,82,29,53,8,66,240,271,-31,0,0,0,0,0
74,PIT,East,82,55,27,4,114,309,254,55,1,1,1,1,0
74,COL,West,82,55,27,3,113,320,260,60,1,1,1,1,1
74,VGK,West,82,50,32,10,110,307,230,77,1,1,1,0,0
74,FLA,East,82,50,32,6,106,307,244,63,1,0,0,0,0
74,SEA,West,82,46,36,6,98,231,221,10,1,0,0,0,0
74,NSH,West,82,47,35,0,94,279,269,10,1,0,0,0,0
74,WPG,West,82,45,37,4,94,273,248,25,1,1,0,0,0
74,MIN,West,82,44,38,4,92,266,247,19,1,1,0,0,0
74,TOR,East,82,42,40,8,92,244,242,2,1,0,0,0,0
74,UTA,West,82,44,38,3,91,260,271,-11,1,0,0,0,0
74,CAR,East,82,43,39,5,91,277,278,-1,1,1,1,0,0
74,STL,West,82,43,39,4,90,261,262,-1,1,0,0,0,0
74,NYI,East,82,41,41,8,90,275,241,34,1,0,0,0,0
74,BOS,East,82,41,41,8,90,251,255,-4,1,1,0,0,0
74,PHI,East,82,41,41,7,89,263,255,8,1,1,0,0,0
74,EDM,West,82,41,41,7,89,243,247,-4,0,0,0,0,0
74,DET,East,82,41,41,5,87,244,242,2,1,0,0,0,0
74,CBJ,East,82,39,43,9,87,260,262,-2,0,0,0,0,0
74,TBL,East,82,37,45,13,87,273,285,-12,0,0,0,0,0
74,OTT,East,82,39,43,8,86,266,258,8,0,0,0,0,0
74,LAK,West,82,38,44,10,86,238,244,-6,0,0,0,0,0
74,SJS,West,82,37,45,10,84,243,256,-13,0,0,0,0,0
74,ANA,West,82,38,44,7,83,231,245,-14,0,0,0,0,0
74,WSH,East,82,37,45,9,83,242,257,-15,0,0,0,0,0
74,CGY,West,82,39,43,4,82,243,274,-31,0,0,0,0,0
74,NYR,East,82,37,45,8,82,247,272,-25,0,0,0,0,0
74,DAL,West,82,37,45,7,81,242,250,-8,0,0,0,0,0
74,MTL,East,82,36,46,7,79,251,260,-9,0,0,0,0,0
74,CHI,West,82,34,48,10,78,215,270,-55,0,0,0,0,0
74,BUF,East,82,32,50,13,77,227,262,-35,0,0,0,0,0
74,NJD,East,82,34,48,7,75,249,300,-51,0,0,0,0,0
74,VAN,West,82,29,53,7,65,195,271,-76,0,0,0,0,0
75,VGK,West,82,47,35,9,103,285,237,48,1,0,0,0,0
75,PHI,East,82,47,35,6,100,278,240,38,1,1,0,0,0
75,NSH,West,82,47,35,5,99,292,248,44,1,1,0,0,0
75,OTT,East,82,47,35,5,99,285,262,23,1,1,1,0,0
75,COL,West,82,45,37,8,98,294,250,44,1,1,0,0,0
75,PIT,East,82,47,35,3,97,279,259,20,1,0,0,0,0
75,NYR,East,82,46,36,5,97,281,265,16,1,0,0,0,0
75,MIN,West,82,45,37,7,97,288,268,20,1,0,0,0,0
75,DAL,West,82,44,38,9,97,275,245,30,1,1,1,1,0
75,NYI,East,82,45,37,6,96,269,250,19,1,1,0,0,0
75,WPG,West,82,46,36,2,94,265,256,9,1,0,0,0,0
75,TBL,East,82,44,38,6,94,265,268,-3,1,1,1,1,1
75,TOR,East,82,42,40,10,94,253,239,14,1,0,0,0,0
75,STL,West,82,42,40,9,93,313,293,20,1,0,0,0,0
75,CGY,West,82,41,41,9,91,249,254,-5,1,1,1,0,0
75,ANA,West,82,41,41,9,91,242,245,-3,0,0,0,0,0
75,EDM,West,82,42,40,5,89,240,244,-4,0,0,0,0,0
75,WSH,East,82,41,41,6,88,229,250,-21,1,0,0,0,0
75,CAR,East,82,40,42,8,88,285,272,13,0,0,0,0,0
75,MTL,East,82,38,44,10,86,240,252,-12,0,0,0,0,0
75,BOS,East,82,40,42,5,85,271,264,7,0,0,0,0,0
75,SEA,West,82,39,43,5,83,264,280,-16,0,0,0,0,0
75,UTA,West,82,39,43,5,83,255,259,-4,0,0,0,0,0
75,SJS,West,82,38,44,7,83,221,262,-41,0,0,0,0,0
75,LAK,West,82,40,42,2,82,240,277,-37,0,0,0,0,0
75,BUF,East,82,36,46,8,80,218,247,-29,0,0,0,0,0
75,NJD,East,82,38,44,3,79,225,277,-52,0,0,0,0,0
75,FLA,East,82,37,45,4,78,289,284,5,0,0,0,0,0
75,CBJ,East,82,33,49,11,77,239,265,-26,0,0,0,0,0
75,CHI,West,82,33,49,10,76,236,265,-29,0,0,0,0,0
75,DET,East,82,32,50,7,71,219,252,-33,0,0,0,0,0
75,VAN,West,82,30,52,6,66,220,275,-55,0,0,0,0,0
76,PIT,East,82,54,28,2,110,294,235,59,1,0,0,0,0
76,OTT,East,82,50,32,7,107,298,244,54,1,1,1,1,0
76,LAK,West,82,46,36,10,102,270,252,18,1,0,0,0,0
76,CBJ,East,82,48,34,4,100,286,266,20,1,1,1,0,0
76,ANA,West,82,43,39,11,97,257,270,-13,1,1,0,0,0
76,BOS,East,82,43,39,9,95,245,245,0,1,0,0,0,0
76,STL,West,82,43,39,8,94,281,257,24,1,0,0,0,0
76,BUF,East,82,43,39,8,94,245,236,9,1,1,0,0,0
76,MTL,East,82,44,38,5,93,244,245,-1,1,0,0,0,0
76,CAR,East,82,43,39,7,93,300,286,14,1,0,0,0,0
76,COL,West,82,44,38,4,92,286,262,24,1,1,1,1,1
76,PHI,East,82,42,40,7,91,266,247,19,1,1,0,0,0
76,DET,East,82,41,41,9,91,263,257,6,0,0,0,0,0
76,TBL,East,82,44,38,2,90,280,281,-1,0,0,0,0,0
76,EDM,West,82,43,39,4,90,276,280,-4,1,0,0,0,0
76,NSH,West,82,42,40,5,89,242,254,-12,1,1,0,0,0
76,VAN,West,82,41,41,6,88,259,259,0,1,0,0,0,0
76,VGK,West,82,41,41,6,88,247,260,-13,1,1,1,0,0
76,WPG,West,82,41,41,6,88,247,259,-12,0,0,0,0,0
76,MIN,West,82,39,43,9,87,266,268,-2,0,0,0,0,0
76,UTA,West,82,39,43,9,87,254,246,8,0,0,0,0,0
76,NJD,East,82,40,42,4,84,267,279,-12,0,0,0,0,0
76,TOR,East,82,37,45,10,84,225,251,-26,0,0,0,0,0
