gameid,team,date,gf,ga,g_plusminus,xg_plusminus,poss_value,off_the_puck,gax,gsax,xga,pass_carry_dump,faceoff_def,rookie_F,rookie_D,rookie_G,xgf,xga_target
53157,DAL,2022-04-10,6.0,4.0,2.0,2.0,-0.10290544207848668,0.8311755872777292,-0.3512062849092792,0.1801172512576038,-1.35504387318492,0.0057624992064287395,-0.1086679412849154,0.0,0.31707317073170727,0.0,2.5535769972484603,2.1682991605484876
53158,WPG,2022-04-10,4.0,3.0,1.0,1.0,0.6385990404176255,3.0118463642238584,-0.16718889128725103,0.24958434840844207,0.2272770352698562,0.6960954793496552,-0.05749643893202959,0.0,0.8292682926829268,0.0,2.314893435337585,3.2689365391852365
53159,VGK,2022-02-20,4.0,1.0,3.0,3.0,0.23101910349515586,2.2692477022188156,-0.02234040370469336,-0.14383943197557866,0.2919551259642314,0.13738943477264928,0.09362966872250666,0.0,0.36585365853658547,0.975609756097561,3.316731220344082,2.6282244429457906
53160,WPG,2022-04-11,4.0,2.0,2.0,2.0,0.5022635972738607,2.1345974081722634,-0.2386081022789071,0.2682099934423283,0.04587397263091565,0.5486812045119245,-0.04641760723806364,0.0,0.8048780487804879,0.0,2.8319085572147715,1.6881574749713721
53161,EDM,2022-04-12,1.0,5.0,-4.0,-4.0,0.4982730740232601,4.135495332027254,-0.29508953072193955,0.09745204535295918,0.5554677628597355,0.5870115665073604,-0.08873849248410018,0.0,0.0,0.0,2.610836035804828,2.7319788223830956
53162,STL,2022-04-12,4.0,2.0,2.0,2.0,0.5861772309728869,3.635333476034463,0.3986236883837029,0.515306456265502,0.9545836947793175,0.6564047367754303,-0.07022750580254353,0.0,0.0,0.14634146341463417,3.6102206652285522,2.111943030147817
53163,BUF,2022-04-12,5.0,2.0,3.0,3.0,-0.263278087089003,-0.09135342097416975,0.1284850526972463,-0.05399896246107043,1.4190727253409812,-0.1940552674653804,-0.06922281962362259,0.0,1.4390243902439024,0.3414634146341463,2.175021843519062,2.3303644612897165
53164,ANA,2022-04-12,2.0,3.0,-1.0,-1.0,-0.3677701609495547,0.41861294033526514,-0.018948736207605413,-0.03849622998565265,-0.20907964225822168,-0.11784284555920574,-0.24992731539034896,0.0,0.7317073170731707,0.0,1.5269280766369757,5.814704996184449
53165,CAR,2022-04-12,4.0,2.0,2.0,2.0,0.39650952783002713,3.9588317146633107,-0.10254254587712008,0.3878689810834696,-1.7930251199070975,0.3788322281503789,0.017677299679648203,0.0,0.09756097560975607,0.0,2.7845973394578305,2.238484118832277
53166,CBJ,2022-04-29,3.0,5.0,-2.0,-2.0,-0.17826532760719374,-1.0227471011599447,0.042063769097980715,0.14112196205587868,1.0768029602253775,-0.12039478807224509,-0.05787053953494865,0.0,0.12195121951219512,0.8780487804878049,3.920799515442924,5.013752736151223
53167,PHI,2022-04-12,2.0,9.0,-7.0,-7.0,-0.17593426848892424,-0.18071603305368997,-0.15612331099761684,0.10839732820377113,0.6140347624603677,-0.031611283373829506,-0.14432298511509473,0.0,1.3414634146341464,0.29268292682926833,1.8483287233393668,4.255807931069286
53168,OTT,2022-04-12,4.0,1.0,3.0,3.0,-0.11116474239608658,-0.14675302748498198,-0.2422711790849163,0.3762567933370752,0.3778026523576448,0.06520673240346317,-0.17637147479954968,0.0,0.8780487804878049,0.04878048780487809,3.6923133370000834,2.611922717653215
53169,EDM,2022-04-14,4.0,0.0,4.0,4.0,0.47006376572274244,4.107478429854189,-0.3964106840799112,0.150668816229795,0.6239666898997964,0.5672381007526882,-0.09717433502994578,0.0,0.41463414634146345,0.4390243902439024,3.35818233760074,2.8281891049118735
53170,SJS,2022-04-14,4.0,4.0,0.0,0.0,-0.19360586321714257,-2.135529520575571,-0.06992253378312847,0.08293296110036982,-0.17317939258759477,-0.08265726210560603,-0.11094860111153643,0.0,0.3170731707317074,0.0,2.828963830717835,6.049420323804953
53171,TBL,2022-04-12,0.0,1.0,-1.0,-1.0,0.5570014184118284,3.8272042507990878,0.04760174558474987,0.14649922678810862,0.041051201116567335,0.6075074753601464,-0.05050605694831784,0.0,0.0,0.0,2.510662395274264,2.2353541537886503
53172,VGK,2022-04-12,4.0,5.0,-1.0,-1.0,0.3427029783550247,2.8603539773512847,-0.04235672313376969,0.352668097387705,-0.09583827456867597,0.3828923514753476,-0.0401893731203229,0.0,0.5853658536585367,0.0,3.1949636561912533,4.197209178470075
53173,NJD,2022-04-12,6.0,2.0,4.0,4.0,0.011853360735172555,-0.17901637195358766,0.16497653579814775,-0.1243695629597492,0.12002251157680274,0.11141293198067874,-0.09955957124550607,0.0,0.8292682926829268,0.4390243902439024,4.826477008988143,1.301546064438299
53174,NYR,2022-04-13,4.0,0.0,4.0,4.0,0.2780385386231382,2.4555368202231658,0.06262663797286777,0.208090143992272,0.32300629402256625,0.34794081651776865,-0.0699022778946305,0.0,0.14634146341463417,0.31707317073170727,4.492354744113974,2.487775260990023
53175,MTL,2022-04-13,1.0,5.0,-4.0,-4.0,-0.33983174232476865,-1.5414593193769262,-0.23068365831059479,0.1094617164700705,1.8252735389742334,-0.3183638491445152,-0.021467893180253425,0.0,1.5365853658536586,0.1707317073170732,1.8945736248278946,3.373315800097773
53176,LAK,2022-04-13,3.0,9.0,-6.0,-6.0,0.15967914009149753,1.243531235646244,-0.061194353586390776,0.13860331378004065,-1.1107458046050716,0.16822740666385916,-0.008548266572361605,0.0,1.0731707317073171,0.1707317073170732,1.705214892397636,3.5808571366360367
53177,OTT,2022-04-14,3.0,2.0,1.0,1.0,-0.24099108098185046,-0.38050284772462967,-0.26094512166925443,0.4215200952849651,0.1396054481043511,-0.032957026416702374,-0.20803405456514804,0.0,0.6829268292682927,0.024390243902439046,3.6652248650789234,3.508865479729135
53178,STL,2022-04-14,6.0,2.0,4.0,4.0,0.5847264037193483,3.563556065392464,0.4259581349985282,0.09650302668261153,0.846582344205616,0.6684305408250599,-0.08370413710571187,0.0,0.0,0.2195121951219512,4.883695752709171,4.453397300676444
53179,WSH,2022-04-14,3.0,7.0,-4.0,-4.0,0.07083422963759123,1.7180125641999988,0.09776454743558391,0.32258461863397225,0.07742465188751442,0.19798296943046317,-0.12714873979287195,0.0,0.6341463414634146,0.14634146341463417,2.575323867495171,5.249768918147306
53180,ANA,2022-04-14,3.0,4.0,-1.0,-1.0,-0.22682859582181433,0.5037247805050031,0.06938979048373888,0.08228109561363618,-0.019594970126506198,-0.013313269448316664,-0.21351532637349763,0.0,0.9024390243902438,0.41463414634146345,2.7244761330075553,2.730823544901801
53181,NYI,2022-04-14,3.0,6.0,-3.0,-3.0,0.015475697677873,0.048435053380007045,0.24391930875071888,0.5174624609423508,-1.0282974404704717,0.12151019905151392,-0.10603450137364105,0.0,0.6585365853658536,0.0,3.7636511380551387,4.799554852303114
53182,DET,2022-04-14,3.0,0.0,3.0,3.0,0.06509622535312147,0.7776006213546326,-0.12788989830467248,0.10940431118168265,1.2772609725611783,0.1419589532543449,-0.0768627279012235,0.0,0.0,0.0,1.6727236758451942,4.6946853792760574
53183,SJS,2022-04-12,0.0,1.0,-1.0,-1.0,-0.17595989928217998,-2.010743013384686,-0.05208386590553177,0.034523715968191315,-0.23988003683088138,-0.06159112181649224,-0.11436877746568763,0.0,0.2195121951219513,0.2682926829268293,2.4765755144180774,3.581573332077819
53184,MIN,2022-04-14,3.0,2.0,1.0,1.0,0.1529956942107762,1.5699261080344025,0.2998057349481339,0.19015982997126005,-1.1591053488074545,0.1807613322774994,-0.027765638066723126,0.0,0.2195121951219512,0.0,1.9190801216172975,4.0281475384253955
53185,LAK,2022-04-12,5.0,2.0,3.0,3.0,0.15906308580469428,1.3031806560631531,-0.1622843912060441,0.17186855618526461,-1.002116108207546,0.16334947145846512,-0.0042863856537707565,0.0,1.1463414634146343,0.04878048780487809,3.2120658658677756,2.221443217247721
53186,NJD,2022-04-14,1.0,3.0,-2.0,-2.0,0.014876609579768107,-0.05996448174932084,0.19383583629863388,-0.17344982110639257,-0.09633660016817774,0.13275615237141894,-0.11787954279165083,0.0,0.8048780487804879,0.8536585365853658,1.3368372734403238,2.8746019314276072
53187,VGK,2022-04-14,6.0,1.0,5.0,5.0,0.3197146253688734,2.974660029833217,-0.025785913167526438,0.032728595143100364,-0.01762038609432457,0.37274491925534875,-0.053030293886475524,0.0,0.5609756097560976,0.7073170731707317,3.3613082746742267,2.6022320681950064
53188,ARI,2022-04-14,1.0,7.0,-6.0,-6.0,-0.4962780849131907,-1.1436693194941812,-0.02161435512430481,-0.10764503418362173,1.4945682768512127,-0.3281194871147935,-0.16815859779839717,0.0,0.6341463414634146,0.975609756097561,1.7364953100914122,3.0130705799674606
53189,NYI,2022-04-15,3.0,0.0,3.0,3.0,0.014745087831819992,0.3266779502593576,0.17012694829909886,0.4568946055040225,-0.8530012458222322,0.140707772655633,-0.12596268482381315,0.0,0.6341463414634146,0.0,2.204765968141145,3.735736559494403
53190,WPG,2022-04-15,1.0,6.0,-5.0,-5.0,0.5678398009778811,2.5345606944101498,-0.23951777339744568,0.25807233029507093,-0.02301410273915832,0.6532821604395116,-0.0854423594616306,0.0,0.7804878048780488,0.6829268292682926,2.4811686740722507,3.4651879430748496
53191,VGK,2022-04-16,0.0,4.0,-4.0,-4.0,0.28818988299398485,2.8927618645454887,0.02501714204160625,0.08665452407397614,-0.036050614668355005,0.33639776034496766,-0.04820787735098287,0.0,0.5365853658536586,0.6829268292682926,2.4499447741545732,3.287712744669989
53192,PIT,2022-04-16,1.0,2.0,-1.0,-1.0,0.4118897136457671,3.076622003226615,-0.46248536868333723,0.01575778266602819,-0.07192276170985358,0.4520279680560453,-0.04013825441027814,0.0,0.0,0.4878048780487805,2.572207837074536,2.461387080722488
53193,DET,2022-04-16,0.0,4.0,-4.0,-4.0,0.08067174333247909,0.7703925146604533,-0.0454651761715367,0.02250729743056093,1.432666708226032,0.15368125293470022,-0.07300950960222119,0.0,0.0,0.3414634146341463,1.0675876636523751,4.187709847232322
53194,MIN,2022-04-16,5.0,6.0,-1.0,-1.0,0.1629656260243163,1.63490832364012,0.3130681466614636,0.23589459346251798,-1.0912927347533286,0.1964588617067942,-0.03349323568247781,0.0,0.19512195121951215,0.0,2.998489880817938,3.4611185371177244
53195,CHI,2022-04-16,3.0,4.0,-1.0,-1.0,0.132002575845078,2.1282791224977653,-0.2735166783846771,-0.26809511810660613,0.264378442837233,0.25719967925804016,-0.12519710341296214,0.0,1.6341463414634148,0.3902439024390244,2.1413347260095152,3.072823086869902
53196,PHI,2022-04-16,3.0,4.0,-1.0,-1.0,-0.21864970392488337,-0.3536064170285024,-0.21271892213808763,-0.11286233434739287,0.6541803835425024,-0.054112889744062455,-0.16453681418082095,0.0,1.9024390243902438,0.2682926829268293,2.552284761099149,3.874380012974143
53197,WSH,2022-04-16,8.0,4.0,4.0,4.0,0.1398092429380228,1.9636937743613008,0.17083024997359778,0.39718187586414194,0.2306999858989967,0.27776541169894814,-0.13795616876092526,0.0,0.0,0.07317073170731703,4.5269756842171756,3.5288360648555672
53198,TOR,2022-04-16,5.0,4.0,1.0,1.0,0.7679738303863912,5.125165412119028,0.409321248014156,-0.12460984607538637,0.000631486050745235,0.819142899022891,-0.05116906863649981,0.0,0.0,0.7560975609756098,3.92669626849238,1.8501251415582387
53199,WPG,2022-04-16,4.0,7.0,-3.0,-3.0,0.5460224861153125,2.5041786753352855,-0.2937695753922914,0.25552624755096787,0.07524138929226028,0.6541685622286864,-0.1081460761133739,0.0,0.0,0.6585365853658536,2.273017609724777,3.664711494464428
53200,SJS,2022-04-16,1.0,2.0,-1.0,-1.0,-0.4414403634405312,-3.207029587494348,-0.061320671638536176,0.07934078268111455,-0.16527758919073698,-0.3578387892517052,-0.08360157418882598,0.0,0.3902439024390244,0.24390243902439024,1.7994343811878981,2.5589030762203047
53201,CAR,2022-04-16,4.0,7.0,-3.0,-3.0,0.4852813904014764,4.410996425034975,-0.12941915405142895,0.5627895560961501,-1.8773905477325978,0.4848306103941289,0.00045078000734750934,0.0,0.0,0.4390243902439024,1.9978115791454938,3.951436686678787
53202,ARI,2022-04-16,1.0,9.0,-8.0,-8.0,-0.4794728029655279,-1.09500208103288,-0.02072310587712936,-0.17867112162031928,1.3691939088196898,-0.3143623616393155,-0.16511044132621236,0.0,0.8292682926829268,0.9512195121951219,1.922501420485788,3.34653861413244
53203,VAN,2022-04-29,2.0,2.0,0.0,0.0,-0.05371758538581509,1.0254528476487712,0.20340767907040994,0.07447289537308062,0.9006370056536639,0.05577028658374328,-0.10948787196955835,0.0,0.0,0.8780487804878049,3.427127494418529,3.381004886585292
53204,CBJ,2022-04-16,1.0,2.0,-1.0,-1.0,-0.19603049982033954,0.19287188950153517,0.23560026602416223,0.08679838832943958,1.4086429725843665,-0.053453826096636764,-0.1425766737237028,0.0,0.975609756097561,0.0,1.919596096267922,3.072373478673398
53205,FLA,2022-04-17,6.0,1.0,5.0,5.0,0.8216497514670907,5.653311783943074,0.2073116700137771,0.0931461104951681,-0.37281586387191484,0.7819393172522648,0.039710434214825834,0.0,0.8536585365853658,0.29268292682926833,3.864519847091289,2.5393383968039425
53206,BUF,2022-04-17,5.0,3.0,2.0,2.0,-0.12716658637347053,0.1170895603433267,0.13147442129011874,0.03994059215810302,1.611893268104729,-0.09865487855261978,-0.028511707820850708,0.0,1.2439024390243902,0.3902439024390244,3.871183672745249,4.785707479692068
53207,STL,2022-04-17,8.0,3.0,5.0,5.0,0.4917765201511193,3.2658373377559977,0.5058338426918315,0.14416204858844542,0.8774773276068583,0.5129163877025626,-0.02113986755144335,0.0,0.6829268292682926,0.19512195121951215,2.6570165470475358,2.909455258864909
53208,SJS,2022-04-17,4.0,5.0,-1.0,-1.0,-0.4177079981833216,-2.8510472191307397,-0.10520194190906659,0.08756532816980067,-0.16135181264818593,-0.3098329648047597,-0.1078750333785619,0.0,1.048780487804878,0.0,2.554580122232441,3.5253398750210163
53209,TOR,2022-01-22,3.0,1.0,2.0,2.0,0.8529809248960059,4.750525882045998,-0.19775980331307122,-0.1462531129002706,0.3988129758912982,0.7846204792790584,0.06836044561694747,0.0,2.268292682926829,0.9024390243902439,2.0731652122922286,1.6254427561070801
53210,CBJ,2022-04-17,4.0,6.0,-2.0,-2.0,-0.19756073328508414,-0.0842954667511705,0.06640621983420782,-0.05140944772142245,1.2571946884925655,-0.06751624358615166,-0.13004448969893245,0.0,0.9512195121951219,0.9024390243902439,4.331775559810924,5.439366244245321
53211,DAL,2022-04-18,2.0,6.0,-4.0,-4.0,-0.08059622527927435,0.6971149221746145,-0.4086964500405293,0.41800175418506075,-1.6651731851976943,0.057715159078338796,-0.13831138435761312,0.0,0.24390243902439024,0.1707317073170732,2.1997658645268503,3.3610539917717652
53212,WSH,2022-04-18,3.0,2.0,1.0,1.0,0.19864337075200636,2.1943023343586052,0.2732407049038801,-0.08199897419939083,0.25120114575387464,0.33023260598731297,-0.1315892352353065,0.0,0.0,0.024390243902439046,1.847478536888953,2.9228348492179097
53213,CAR,2022-04-18,5.0,3.0,2.0,2.0,0.47027044110512367,4.205487047416699,-0.20544171994939797,0.17995012686909567,-1.6202193284922919,0.448844186913059,0.021426254192064675,0.0,0.07317073170731703,0.41463414634146345,4.311619590385814,1.5127616690006072
53214,NJD,2022-04-18,3.0,2.0,1.0,1.0,-0.027547970419267986,-0.11633005773179642,0.04820308384063695,-0.15730429147748673,-0.14784283649969154,0.09552957250423344,-0.12307754292350137,0.0,1.1219512195121952,0.8292682926829268,2.0740403159288663,4.668667457008273
53215,PHI,2022-04-19,2.0,5.0,-3.0,-3.0,-0.23903147851072024,-0.4086963022058836,-0.2818399270068174,-0.09757248300751942,0.8217874137009027,-0.0814647331050726,-0.1575667454056477,0.0,1.7560975609756098,0.24390243902439024,3.358039502520113,3.608033252414321
53216,MIN,2022-04-19,2.0,0.0,2.0,2.0,0.2035418960499512,2.2684859933195702,0.377615077202413,0.22682121920866916,-0.9039376541642856,0.23155992379198764,-0.02801802774203637,0.0,0.14634146341463417,0.0,3.756818255642426,2.685248491121458
53217,DET,2022-04-19,4.0,3.0,1.0,1.0,-0.24030748040917033,-0.27073296289157633,-0.2042629593843711,0.02923046031675041,1.4720531730525905,-0.11133367284612503,-0.12897380756304525,0.0,0.024390243902439046,0.31707317073170727,3.1568221922498174,4.228138507343828
53218,WPG,2022-04-19,0.0,3.0,-3.0,-3.0,0.5219167689403013,2.266073349691443,-0.24716838799992735,0.025894283202938698,0.13034011499092396,0.6187504558575689,-0.09683368691726776,0.0,0.0,0.6341463414634146,2.8582458188757296,3.803154114400969
53219,FLA,2022-04-19,3.0,2.0,1.0,1.0,0.7848081224142802,5.506570735703898,0.22983587714616638,-0.07758782608012932,-0.3989475455850776,0.7465897286547049,0.03821839375957516,0.0,0.0,0.0,4.72621112130582,2.383536231238396
53220,BOS,2022-04-19,3.0,2.0,1.0,1.0,0.3455001345143893,1.966261345195149,-0.13122273709888038,0.15738239097423196,-2.205234613468472,0.3109736176440223,0.03452651687036699,0.0,0.0,0.09756097560975607,2.318114960798992,2.326529860612931
53221,LAK,2022-04-19,2.0,1.0,1.0,1.0,0.05827659284561176,1.1499294397036386,0.03561845807621532,0.15019251262931546,-1.2512866744042692,0.09760369223762129,-0.039327099392009526,0.0,1.2682926829268293,0.0,1.646109170338608,3.1409550854004937
53222,CBJ,2022-04-19,2.0,3.0,-1.0,-1.0,-0.24080213907450176,-0.7031958193779131,0.12101535792566609,0.08623548954876992,1.3761418773936693,-0.13424980033874206,-0.10655233873575973,0.0,0.9756097560975611,0.0,2.150541482260453,2.1636192287551275
53223,OTT,2022-02-17,3.0,1.0,2.0,2.0,-0.4357862641147236,-1.8348720580124669,-0.22164947973933635,0.15613737181902543,0.9087211781656944,-0.3395004458825696,-0.09628581823215385,0.0,1.5365853658536586,0.4878048780487805,4.060557371936739,1.9637750464025867
53224,DAL,2022-04-20,2.0,5.0,-3.0,-3.0,-0.08232506793216338,0.6206486983885454,-0.2697884098062722,0.2845876197732719,-1.6995886780601177,0.06626596655700104,-0.1485910344891644,0.0,0.0,0.14634146341463417,2.842705220449716,3.931954455212688
53225,CHI,2022-04-20,4.0,3.0,1.0,1.0,0.09701203183558257,1.601709004383147,-0.16196999954883812,-0.25462637578660263,0.20292046849918266,0.23033614714724876,-0.13332411531166607,0.0,1.5365853658536586,0.3414634146341463,5.247729359660295,1.711592689738612
53226,WSH,2022-04-20,3.0,4.0,-1.0,-1.0,0.15846624279166646,2.106142826889511,0.3258911134545502,-0.09004274204988368,0.21721668335650915,0.29680077435029706,-0.13833453155863065,0.0,0.0,0.0,2.7551090081687986,3.2209562360076283
53227,PHI,2022-04-21,6.0,3.0,3.0,3.0,-0.22961486609970272,-0.40163868560259225,-0.33290717894339805,-0.1096555669148405,0.7493521067020747,-0.10192516722265417,-0.12768969887704862,0.0,2.6341463414634148,0.2195121951219512,2.192521572229457,3.078653026488607
53228,DET,2022-04-21,2.0,5.0,-3.0,-3.0,-0.18090375561727945,-0.4711784336113474,-0.13969850346126703,0.0904194312933842,1.5288116538095162,-0.07142537558967749,-0.10947838002760196,0.0,0.0,0.0,1.389973534736778,3.605618565110494
53229,BUF,2022-04-21,5.0,2.0,3.0,3.0,-0.07347804103631239,0.3828780380393637,0.13580885812415738,-0.09180308421268699,1.749402374069992,-0.05215242179600032,-0.021325619240311983,0.0,1.170731707317073,0.2682926829268293,3.540776901296338,3.637513619964006
53230,BOS,2022-04-21,0.0,4.0,-4.0,-4.0,0.3066581213849858,1.8988398147661085,-0.0888731136778037,0.17747827596285817,-2.225707131273869,0.26823401548120396,0.038424105903781806,0.0,0.0,0.07317073170731703,2.810021578916352,3.6269610502058622
53231,WPG,2022-04-21,2.0,4.0,-2.0,-2.0,0.5443849758638727,2.088994965404829,-0.24301321667816517,0.07265512597129625,0.05618143073538326,0.6141259728003017,-0.06974099693642899,0.0,0.7560975609756098,0.6097560975609756,2.2113442295812993,5.183440627064554
53232,NYR,2022-04-21,6.0,3.0,3.0,3.0,0.26760409910175526,2.808169262108554,0.07085400950803812,0.2547128549876334,0.24602135907205452,0.34423534554929136,-0.07663124644753609,0.0,0.07317073170731703,0.29268292682926833,2.7624321617186087,2.2197844781912845
